Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,
2019-01-01,504.392578125,537.0250244140625,537.75,526.4000244140625,531.9124755859375,6373440,HDFCBANK.NS
2019-01-02,499.7903137207031,532.125,536.875,529.9249877929688,535.7000122070312,8134232,HDFCBANK.NS
2019-01-03,495.8689270019531,527.9500122070312,532.0625,525.75,531.0499877929688,12771664,HDFCBANK.NS
2019-01-04,497.1955871582031,529.3624877929688,532.125,527.5875244140625,528.8125,7287120,HDFCBANK.NS
2019-01-07,497.94696044921875,530.1624755859375,533.8375244140625,529.5,531.9249877929688,5387012,HDFCBANK.NS
2019-01-08,493.8026428222656,525.75,530.875,524.1624755859375,530.5,8343460,HDFCBANK.NS
2019-01-09,497.04302978515625,529.2000122070312,530.3375244140625,525.6500244140625,529.5,8568628,HDFCBANK.NS
2019-01-10,495.09405517578125,527.125,530.9500122070312,523.1624755859375,529.25,7691540,HDFCBANK.NS
2019-01-11,495.892333984375,527.9749755859375,531.0,527.0,528.4500122070312,6408040,HDFCBANK.NS
2019-01-14,493.485595703125,525.4124755859375,527.4749755859375,524.6124877929688,527.4749755859375,4855160,HDFCBANK.NS
2019-01-15,498.24053955078125,530.4749755859375,531.625,525.5,526.2625122070312,5087556,HDFCBANK.NS
2019-01-16,497.84130859375,530.0499877929688,531.25,527.0625,530.0125122070312,5252452,HDFCBANK.NS
2019-01-17,500.6825256347656,533.0750122070312,533.9749755859375,528.3375244140625,531.3125,8240228,HDFCBANK.NS
2019-01-18,500.2010803222656,532.5625,534.75,528.6375122070312,533.75,5207976,HDFCBANK.NS
2019-01-21,504.4042053222656,537.0374755859375,541.625,531.625,534.9874877929688,17561512,HDFCBANK.NS
2019-01-22,501.51617431640625,533.9625244140625,536.7000122070312,532.2625122070312,536.5,8796976,HDFCBANK.NS
2019-01-23,494.3661193847656,526.3499755859375,533.9625244140625,525.3624877929688,533.5,7624288,HDFCBANK.NS
2019-01-24,493.62652587890625,525.5625,530.4124755859375,524.4749755859375,527.5,10111572,HDFCBANK.NS
2019-01-25,492.1589050292969,524.0,527.5,522.5,523.25,11262236,HDFCBANK.NS
2019-01-28,489.3764343261719,521.0374755859375,525.5125122070312,519.1875,522.5,15360436,HDFCBANK.NS
2019-01-29,483.1423034667969,514.4000244140625,520.75,513.25,519.5625,14762788,HDFCBANK.NS
2019-01-30,477.76519775390625,508.67498779296875,514.3125,507.0,514.3125,18514160,HDFCBANK.NS
2019-01-31,488.3902893066406,519.9874877929688,522.4375,505.5,507.75,16579404,HDFCBANK.NS
2019-02-01,490.8557434082031,522.6124877929688,529.25,519.1500244140625,519.9874877929688,15654188,HDFCBANK.NS
2019-02-04,494.248779296875,526.2249755859375,528.25,520.6624755859375,523.75,7938288,HDFCBANK.NS
2019-02-05,496.3972473144531,528.5125122070312,529.75,524.25,527.0,8690288,HDFCBANK.NS
2019-02-06,498.41656494140625,530.6624755859375,531.75,528.4000244140625,529.0625,10875684,HDFCBANK.NS
2019-02-07,497.1485900878906,529.3125,532.5,526.4625244140625,531.2625122070312,7217308,HDFCBANK.NS
