Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,
2019-01-01,350.9570617675781,363.75,364.79998779296875,356.3999938964844,361.5,7759872,ICICIBANK.NS
2019-01-02,351.7771301269531,364.6000061035156,367.8999938964844,360.29998779296875,361.5,18243156,ICICIBANK.NS
2019-01-03,350.474609375,363.25,367.29998779296875,362.04998779296875,365.0,12884409,ICICIBANK.NS
2019-01-04,352.3560485839844,365.20001220703125,368.79998779296875,358.04998779296875,361.8500061035156,22896026,ICICIBANK.NS
2019-01-07,354.76812744140625,367.70001220703125,371.0,366.54998779296875,367.5,12719847,ICICIBANK.NS
2019-01-08,366.7802429199219,380.1499938964844,381.79998779296875,366.6000061035156,367.79998779296875,21501136,ICICIBANK.NS
2019-01-09,368.8063659667969,382.25,383.54998779296875,375.6000061035156,381.6499938964844,21730142,ICICIBANK.NS
2019-01-10,366.1531066894531,379.5,382.1499938964844,376.04998779296875,380.95001220703125,14497154,ICICIBANK.NS
2019-01-11,365.2364807128906,378.54998779296875,381.20001220703125,375.25,380.6000061035156,12537973,ICICIBANK.NS
2019-01-14,360.2193908691406,373.3500061035156,378.70001220703125,372.70001220703125,378.70001220703125,14844029,ICICIBANK.NS
2019-01-15,359.6405029296875,372.75,375.3999938964844,370.6000061035156,373.54998779296875,12960779,ICICIBANK.NS
2019-01-16,362.1007995605469,375.29998779296875,379.75,372.04998779296875,372.04998779296875,15106484,ICICIBANK.NS
2019-01-17,361.4254455566406,374.6000061035156,377.95001220703125,372.79998779296875,376.0,13171721,ICICIBANK.NS
2019-01-18,358.9168701171875,372.0,376.3999938964844,370.3500061035156,374.6000061035156,12212121,ICICIBANK.NS
2019-01-21,358.6274108886719,371.70001220703125,376.1499938964844,370.6000061035156,373.0,8908581,ICICIBANK.NS
2019-01-22,356.0705871582031,369.04998779296875,372.5,366.1000061035156,370.54998779296875,14756076,ICICIBANK.NS
2019-01-23,354.47869873046875,367.3999938964844,373.70001220703125,366.45001220703125,368.79998779296875,9726450,ICICIBANK.NS
2019-01-24,351.9700927734375,364.79998779296875,368.5,361.75,366.6000061035156,17521254,ICICIBANK.NS
2019-01-25,344.63739013671875,357.20001220703125,364.6499938964844,354.54998779296875,362.3500061035156,22978238,ICICIBANK.NS
2019-01-28,331.46746826171875,343.54998779296875,354.8999938964844,336.6499938964844,353.20001220703125,34362360,ICICIBANK.NS
2019-01-29,334.6513671875,346.8500061035156,350.1000061035156,341.3500061035156,342.95001220703125,20738442,ICICIBANK.NS
2019-01-30,353.0314025878906,365.8999938964844,368.6000061035156,351.0,351.0,39400056,ICICIBANK.NS
2019-01-31,351.6323547363281,364.45001220703125,376.6499938964844,354.1000061035156,372.70001220703125,85917249,ICICIBANK.NS
2019-02-01,342.17706298828125,354.6499938964844,364.8999938964844,348.75,364.5,25605469,ICICIBANK.NS
2019-02-04,342.0805969238281,354.54998779296875,356.8999938964844,346.0,351.0,17039321,ICICIBANK.NS
2019-02-05,340.2474365234375,352.6499938964844,356.1000061035156,348.8500061035156,354.6000061035156,12197271,ICICIBANK.NS
2019-02-06,346.66351318359375,359.29998779296875,361.8999938964844,353.20001220703125,353.6000061035156,15396216,ICICIBANK.NS
2019-02-07,346.0364074707031,358.6499938964844,361.79998779296875,356.5,359.1000061035156,10247434,ICICIBANK.NS
2019-02-08,342.61126708984375,355.1000061035156,358.3999938964844,350.75,356.8999938964844,9308651,ICICIBANK.NS
2019-02-11,337.73883056640625,350.04998779296875,354.70001220703125,349.04998779296875,354.6000061035156,9419635,ICICIBANK.NS
2019-02-12,332.1910705566406,344.29998779296875,352.0,343.25,349.0,14924394,ICICIBANK.NS
2019-02-14,331.8533935546875,343.95001220703125,346.8500061035156,336.1499938964844,339.8500061035156,15172596,ICICIBANK.NS
2019-02-15,330.11669921875,342.1499938964844,347.75,340.6000061035156,344.04998779296875,20316848,ICICIBANK.NS
2019-02-18,326.83624267578125,338.75,343.0,337.54998779296875,342.20001220703125,10601490,ICICIBANK.NS
2019-02-19,331.1780090332031,343.25,350.3999938964844,339.1000061035156,339.1000061035156,14384763,ICICIBANK.NS
2019-02-20,333.0594177246094,345.20001220703125,347.6000061035156,342.3500061035156,345.0,9474758,ICICIBANK.NS
2019-02-21,338.94488525390625,351.29998779296875,354.95001220703125,346.25,346.79998779296875,18631331,ICICIBANK.NS
2019-02-22,339.6684875488281,352.04998779296875,354.1000061035156,351.29998779296875,351.3999938964844,10997730,ICICIBANK.NS
2019-02-25,343.0936584472656,355.6000061035156,357.45001220703125,353.04998779296875,353.04998779296875,10344411,ICICIBANK.NS
2019-02-26,335.95391845703125,348.20001220703125,352.70001220703125,346.6000061035156,350.0,18096382,ICICIBANK.NS
2019-02-27,333.3970947265625,345.54998779296875,354.70001220703125,343.29998779296875,351.0,17325417,ICICIBANK.NS
2019-02-28,337.8353271484375,350.1499938964844,351.75,345.0,348.45001220703125,18347113,ICICIBANK.NS
2019-03-01,341.7911376953125,354.25,355.0,350.6499938964844,352.04998779296875,14190221,ICICIBANK.NS
2019-03-05,350.474609375,363.25,364.1499938964844,352.79998779296875,355.0,17638277,ICICIBANK.NS
2019-03-06,358.8686218261719,371.95001220703125,372.8500061035156,365.25,365.25,31436190,ICICIBANK.NS
2019-03-07,357.75909423828125,370.79998779296875,374.0,368.5,371.5,15355303,ICICIBANK.NS
2019-03-08,357.5661315917969,370.6000061035156,373.3999938964844,367.6499938964844,369.79998779296875,16143455,ICICIBANK.NS
2019-03-11,362.6314697265625,375.8500061035156,378.3999938964844,370.0,371.79998779296875,11449587,ICICIBANK.NS
2019-03-12,374.5471496582031,388.20001220703125,389.0,377.3500061035156,378.0,37108265,ICICIBANK.NS
2019-03-13,378.1169738769531,391.8999938964844,393.25,384.29998779296875,387.8999938964844,19574619,ICICIBANK.NS
2019-03-14,374.2576599121094,387.8999938964844,393.0,386.79998779296875,392.0,13182462,ICICIBANK.NS
2019-03-15,381.39739990234375,395.29998779296875,398.25,388.1000061035156,388.8500061035156,31466545,ICICIBANK.NS
2019-03-18,384.0506591796875,398.04998779296875,399.8999938964844,393.5,396.25,21220626,ICICIBANK.NS
2019-03-19,384.38836669921875,398.3999938964844,400.95001220703125,393.8999938964844,398.3999938964844,11670392,ICICIBANK.NS
2019-03-20,379.0818176269531,392.8999938964844,398.1499938964844,392.20001220703125,397.6000061035156,14181408,ICICIBANK.NS
2019-03-22,378.0205078125,391.79998779296875,396.29998779296875,390.0,394.45001220703125,17409249,ICICIBANK.NS
2019-03-25,370.0124206542969,383.5,387.95001220703125,382.5,387.95001220703125,12345034,ICICIBANK.NS
2019-03-26,380.2395935058594,394.1000061035156,395.5,383.3999938964844,384.95001220703125,14063632,ICICIBANK.NS
2019-03-27,379.37127685546875,393.20001220703125,398.45001220703125,390.1499938964844,395.3999938964844,17950017,ICICIBANK.NS
2019-03-28,386.4627685546875,400.54998779296875,401.8999938964844,392.75,392.75,23117485,ICICIBANK.NS
2019-04-01,384.2436218261719,398.25,409.54998779296875,395.75,401.45001220703125,16106604,ICICIBANK.NS
2019-04-02,383.1823425292969,397.1499938964844,400.0,393.45001220703125,400.0,13010810,ICICIBANK.NS
2019-04-03,378.3099365234375,392.1000061035156,402.79998779296875,390.6499938964844,399.0,12317200,ICICIBANK.NS
2019-04-04,375.0777893066406,388.75,395.70001220703125,387.29998779296875,394.3999938964844,14521564,ICICIBANK.NS
2019-04-05,376.8144836425781,390.54998779296875,392.5,385.6000061035156,389.25,10853927,ICICIBANK.NS
2019-04-08,373.4858093261719,387.1000061035156,391.45001220703125,385.0,391.45001220703125,6305407,ICICIBANK.NS
2019-04-09,383.1823425292969,397.1499938964844,398.3500061035156,387.1499938964844,387.3999938964844,13206348,ICICIBANK.NS
2019-04-10,380.3361511230469,394.20001220703125,398.79998779296875,392.70001220703125,395.54998779296875,14000018,ICICIBANK.NS
2019-04-11,376.33203125,390.04998779296875,394.5,387.54998779296875,394.5,8704774,ICICIBANK.NS
2019-04-12,380.7220458984375,394.6000061035156,395.54998779296875,388.25,390.6000061035156,7035256,ICICIBANK.NS
2019-04-15,378.93707275390625,392.75,396.95001220703125,391.79998779296875,394.20001220703125,9770752,ICICIBANK.NS
2019-04-16,392.6859130859375,407.0,408.3999938964844,397.5,397.5,24487788,ICICIBANK.NS
2019-04-18,390.1773986816406,404.3999938964844,411.0,402.6000061035156,411.0,18660434,ICICIBANK.NS
2019-04-22,380.62554931640625,394.5,404.6000061035156,393.70001220703125,404.25,10493872,ICICIBANK.NS
2019-04-23,382.5552062988281,396.5,399.95001220703125,393.6000061035156,396.1000061035156,10203957,ICICIBANK.NS
2019-04-24,386.993408203125,401.1000061035156,402.6499938964844,393.45001220703125,397.1000061035156,11397163,ICICIBANK.NS
2019-04-25,381.493896484375,395.3999938964844,402.3999938964844,394.29998779296875,400.8999938964844,16524091,ICICIBANK.NS
