Date,Adj Close,Close,High,Low,Open,Volume,Ticker
,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,
2019-01-01,7004.4619140625,7476.7998046875,7494.0,7395.0,7449.75,625360,MARUTI.NS
2019-01-02,6808.7119140625,7267.85009765625,7460.0,7244.0,7445.0,891844,MARUTI.NS
2019-01-03,6748.84912109375,7203.9501953125,7350.0,7185.60009765625,7280.0,715168,MARUTI.NS
2019-01-04,6777.46923828125,7234.5,7309.0,7161.2001953125,7239.0,774445,MARUTI.NS
2019-01-07,6896.96142578125,7362.0498046875,7407.0,7300.0,7310.0,687845,MARUTI.NS
2019-01-08,6969.51806640625,7439.5,7454.7998046875,7322.10009765625,7380.0,516841,MARUTI.NS
2019-01-09,7019.544921875,7492.89990234375,7529.0,7414.0,7460.5,740580,MARUTI.NS
2019-01-10,6924.64453125,7391.60009765625,7511.0,7360.14990234375,7500.0,452699,MARUTI.NS
2019-01-11,6858.0361328125,7320.5,7400.0,7282.0,7382.7001953125,488399,MARUTI.NS
2019-01-14,6940.6630859375,7408.7001953125,7433.35009765625,7257.0,7330.0,424152,MARUTI.NS
2019-01-15,6890.4970703125,7355.14990234375,7470.0,7317.0,7430.0,491196,MARUTI.NS
2019-01-16,6848.43408203125,7310.25,7384.0,7291.10009765625,7349.5,424769,MARUTI.NS
2019-01-17,6872.791015625,7336.25,7398.9501953125,7307.5,7339.0,462725,MARUTI.NS
2019-01-18,6893.1201171875,7357.9501953125,7379.9501953125,7318.0,7345.0,334555,MARUTI.NS
2019-01-21,6753.017578125,7208.39990234375,7380.0,7161.0,7358.0,654537,MARUTI.NS
2019-01-22,6622.2841796875,7068.85009765625,7180.0,7054.5,7180.0,896521,MARUTI.NS
2019-01-23,6600.31494140625,7045.39990234375,7132.25,7025.0,7050.0,702474,MARUTI.NS
2019-01-24,6595.81787109375,7040.60009765625,7098.0,7014.39990234375,7059.89990234375,520703,MARUTI.NS
2019-01-25,6101.923828125,6513.39990234375,7133.0,6410.0,7054.0,3062762,MARUTI.NS
2019-01-28,6099.72119140625,6511.0498046875,6610.0,6317.7001953125,6512.5,2398091,MARUTI.NS
2019-01-29,6114.61767578125,6526.9501953125,6619.14990234375,6447.39990234375,6480.0,1101399,MARUTI.NS
2019-01-30,6134.572265625,6548.25,6588.0,6508.0,6559.0,583773,MARUTI.NS
2019-01-31,6221.6025390625,6641.14990234375,6660.0498046875,6460.0498046875,6575.0,926270,MARUTI.NS
2019-02-01,6522.46435546875,6962.2998046875,7204.0,6652.5498046875,6679.0,2545419,MARUTI.NS
2019-02-04,6546.728515625,6988.2001953125,7039.0,6851.64990234375,6975.0,658776,MARUTI.NS
2019-02-05,6645.4697265625,7093.60009765625,7125.0,6985.39990234375,6995.0,681498,MARUTI.NS
2019-02-06,6729.59716796875,7183.39990234375,7220.0,7067.0,7120.0,567827,MARUTI.NS
2019-02-07,6841.22021484375,7302.5498046875,7320.0,7185.10009765625,7201.0,690174,MARUTI.NS
2019-02-08,6683.5517578125,7134.25,7300.0,7100.0,7270.0,576159,MARUTI.NS
2019-02-11,6724.4443359375,7177.89990234375,7209.9501953125,7051.10009765625,7150.0,502244,MARUTI.NS
2019-02-12,6710.01708984375,7162.5,7230.0,7127.9501953125,7193.0,494592,MARUTI.NS
2019-02-14,6574.177734375,7017.5,7111.2001953125,6990.0,7036.7001953125,622311,MARUTI.NS
2019-02-15,6492.25146484375,6930.0498046875,7058.7001953125,6900.0,7027.39990234375,768798,MARUTI.NS
2019-02-18,6410.4208984375,6842.7001953125,6997.7998046875,6817.0,6964.7001953125,509963,MARUTI.NS
2019-02-19,6374.6806640625,6804.5498046875,6915.89990234375,6771.0,6855.0,493861,MARUTI.NS
2019-02-20,6417.16552734375,6849.89990234375,6888.0,6804.39990234375,6842.0,534284,MARUTI.NS
2019-02-21,6371.86962890625,6801.5498046875,6879.64990234375,6715.0,6868.9501953125,722938,MARUTI.NS
2019-02-22,6475.71728515625,6912.39990234375,6939.0,6819.0498046875,6827.0,764535,MARUTI.NS
2019-02-25,6487.427734375,6924.89990234375,6984.89990234375,6870.0498046875,6948.0,495728,MARUTI.NS
2019-02-26,6468.12841796875,6904.2998046875,6975.0,6812.60009765625,6885.0,673415,MARUTI.NS
2019-02-27,6528.27294921875,6968.5,7048.0,6853.2001953125,6943.0,961829,MARUTI.NS
2019-02-28,6398.24169921875,6829.7001953125,7040.0,6801.0,7010.0,1031563,MARUTI.NS
2019-03-01,6497.02978515625,6935.14990234375,6950.0,6827.25,6876.7998046875,768822,MARUTI.NS
2019-03-05,6668.09423828125,7117.75,7158.14990234375,6894.4501953125,6950.0,838538,MARUTI.NS
2019-03-06,6611.08935546875,7056.89990234375,7144.89990234375,7010.0,7137.85009765625,557197,MARUTI.NS
2019-03-07,6584.99755859375,7029.0498046875,7092.5,7002.0,7078.0,396771,MARUTI.NS
2019-03-08,6527.52392578125,6967.7001953125,7025.0,6951.0,6975.0,486432,MARUTI.NS
2019-03-11,6634.5087890625,7081.89990234375,7121.60009765625,6975.0,6980.0,720905,MARUTI.NS
2019-03-12,6705.05322265625,7157.2001953125,7232.0,7096.0,7097.0,828847,MARUTI.NS
2019-03-13,6643.0810546875,7091.0498046875,7202.9501953125,7050.0,7177.0,534982,MARUTI.NS
2019-03-14,6638.630859375,7086.2998046875,7148.0,7047.25,7103.0,584482,MARUTI.NS
2019-03-15,6636.4765625,7084.0,7157.0,7060.0,7109.0,861945,MARUTI.NS
2019-03-18,6458.47998046875,6894.0,7077.4501953125,6776.60009765625,7077.4501953125,1336134,MARUTI.NS
2019-03-19,6394.02587890625,6825.2001953125,6901.9501953125,6809.25,6900.0,816763,MARUTI.NS
2019-03-20,6251.95654296875,6673.5498046875,6860.0,6650.0,6860.0,1017560,MARUTI.NS
2019-03-22,6138.74072265625,6552.7001953125,6716.2998046875,6532.35009765625,6567.0,1715983,MARUTI.NS
2019-03-25,6110.5419921875,6522.60009765625,6621.0,6491.2001953125,6515.0,1093184,MARUTI.NS
2019-03-26,6169.65673828125,6585.7001953125,6600.0,6480.0,6558.0,909087,MARUTI.NS
2019-03-27,6106.232421875,6518.0,6640.0,6500.0,6628.0,887601,MARUTI.NS
2019-03-28,6179.5400390625,6596.25,6625.0,6501.2001953125,6535.0,949713,MARUTI.NS
2019-04-01,6408.546875,6840.7001953125,6870.0,6700.0,6730.7998046875,1142386,MARUTI.NS
2019-04-02,6454.45166015625,6889.7001953125,6900.7001953125,6785.5,6859.4501953125,866805,MARUTI.NS
2019-04-03,6626.07763671875,7072.89990234375,7098.0,6896.0,6896.0,1491021,MARUTI.NS
2019-04-04,6663.73828125,7113.10009765625,7170.0,7061.64990234375,7120.0,1388375,MARUTI.NS
2019-04-05,6658.6796875,7107.7001953125,7143.9501953125,7050.0,7095.0,729603,MARUTI.NS
2019-04-08,6679.0556640625,7129.4501953125,7150.0,7044.7001953125,7107.0,498374,MARUTI.NS
2019-04-09,6760.65234375,7216.5498046875,7235.0,7080.0,7134.0,741669,MARUTI.NS
2019-04-10,6732.36083984375,7186.35009765625,7218.9501953125,7144.60009765625,7218.9501953125,590107,MARUTI.NS
2019-04-11,6733.765625,7187.85009765625,7220.0,7150.0,7186.9501953125,609539,MARUTI.NS
2019-04-12,6878.97412109375,7342.85009765625,7357.0,7161.0498046875,7188.89990234375,929935,MARUTI.NS
2019-04-15,6888.0146484375,7352.5,7389.9501953125,7295.0,7351.0498046875,585205,MARUTI.NS
2019-04-16,6987.36474609375,7458.5498046875,7475.0,7350.0,7369.89990234375,707823,MARUTI.NS
2019-04-18,6976.966796875,7447.4501953125,7539.35009765625,7434.0498046875,7533.10009765625,713163,MARUTI.NS
2019-04-22,6858.73876953125,7321.25,7424.89990234375,7300.0,7422.0,479609,MARUTI.NS
2019-04-23,6603.59423828125,7048.89990234375,7388.89990234375,7006.0,7327.0,952628,MARUTI.NS
2019-04-24,6573.42822265625,7016.7001953125,7101.9501953125,6910.0,7065.0,1063510,MARUTI.NS
2019-04-25,6469.01953125,6905.25,7144.9501953125,6865.0,7014.75,3075510,MARUTI.NS
2019-04-26,6410.56103515625,6842.85009765625,6886.85009765625,6750.0,6805.0,1999920,MARUTI.NS
2019-04-30,6245.2578125,6666.39990234375,6750.0,6630.0,6700.0,1640025,MARUTI.NS
2019-05-02,6261.04345703125,6683.25,6709.9501953125,6525.0,6550.0,1337101,MARUTI.NS
2019-05-03,6286.103515625,6710.0,6780.0,6675.0,6675.0,795679,MARUTI.NS
2019-05-06,6285.77490234375,6709.64990234375,6732.0,6639.2998046875,6659.0,480317,MARUTI.NS
2019-05-07,6278.60888671875,6702.0,6785.25,6680.0,6744.89990234375,586684,MARUTI.NS
2019-05-08,6230.0341796875,6650.14990234375,6693.0,6616.0,6679.0,552749,MARUTI.NS
2019-05-09,6206.42626953125,6624.9501953125,6678.0,6600.0,6637.0,570000,MARUTI.NS
2019-05-10,6212.65576171875,6631.60009765625,6664.89990234375,6575.0,6623.0,608669,MARUTI.NS
2019-05-13,6130.35693359375,6543.75,6659.2998046875,6500.0,6626.0,555672,MARUTI.NS
2019-05-14,6160.75634765625,6576.2001953125,6612.0,6450.0,6511.0,843313,MARUTI.NS
2019-05-15,6083.5146484375,6493.75,6640.0,6463.2998046875,6590.0,612357,MARUTI.NS
2019-05-16,6070.3056640625,6479.64990234375,6527.2998046875,6441.39990234375,6506.0,555991,MARUTI.NS
2019-05-17,6283.15234375,6706.85009765625,6790.0,6485.0,6497.0,782196,MARUTI.NS
2019-05-20,6637.03857421875,7084.60009765625,7150.0,6860.0,6875.0,1286198,MARUTI.NS
2019-05-21,6441.00830078125,6875.35009765625,7137.75,6818.0,7105.0,973836,MARUTI.NS
2019-05-22,6463.9130859375,6899.7998046875,6930.5498046875,6841.0,6877.2001953125,645280,MARUTI.NS
2019-05-23,6491.5029296875,6929.25,7049.10009765625,6830.0,6996.0,1364516,MARUTI.NS
2019-05-24,6645.048828125,7093.14990234375,7120.0,6886.75,6964.9501953125,1002742,MARUTI.NS
2019-05-27,6621.9091796875,7068.4501953125,7193.89990234375,6900.0498046875,7095.0,1022289,MARUTI.NS
2019-05-28,6608.97998046875,7054.64990234375,7130.0,7031.5,7067.0,915732,MARUTI.NS
2019-05-29,6456.0908203125,6891.4501953125,7009.0,6870.0,7001.0,768022,MARUTI.NS
2019-05-30,6433.84130859375,6867.7001953125,6921.0,6825.0,6890.0,850456,MARUTI.NS
2019-05-31,6435.85498046875,6869.85009765625,6961.2998046875,6825.0,6891.0,1084204,MARUTI.NS
2019-06-03,6579.236328125,7022.89990234375,7055.0,6760.0,6760.0,1157809,MARUTI.NS
2019-06-04,6606.310546875,7051.7998046875,7099.0,6971.75,7000.0,575281,MARUTI.NS
2019-06-06,6547.197265625,6988.7001953125,7099.0,6928.0,7060.2001953125,720856,MARUTI.NS
2019-06-07,6509.30224609375,6948.25,6990.0,6862.64990234375,6990.0,470376,MARUTI.NS
2019-06-10,6529.6318359375,6969.9501953125,7043.2998046875,6922.0,6980.0,395116,MARUTI.NS
2019-06-11,6537.4541015625,6978.2998046875,7018.2001953125,6930.0,6989.9501953125,387309,MARUTI.NS
2019-06-12,6419.13330078125,6852.0,6967.9501953125,6825.0498046875,6963.7998046875,494886,MARUTI.NS
2019-06-13,6356.08447265625,6784.7001953125,6863.7001953125,6766.2998046875,6843.0,561159,MARUTI.NS
2019-06-14,6321.14111328125,6747.39990234375,6839.0,6727.35009765625,6775.0,449930,MARUTI.NS
